# Created by Octave 4.2.1, Thu Apr 19 03:10:02 2018 CEST <angel@angel-Lenovo-G50-80>
# name: Resultados_PCA_LDA
# type: matrix
# rows: 4420
# columns: 3
 51 34 36.191
 51 35 35.942
 51 36 35.743
 51 37 35.294
 51 38 35.444
 51 39 36.241
 51 40 36.191
 51 41 36.74
 51 42 36.092
 51 43 36.59
 51 44 36.64
 51 45 36.79
 51 46 36.441
 51 47 36.64
 51 48 36.341
 51 49 36.74
 51 50 36.64
 51 51 37.238
 61 1 92.871
 61 2 84.497
 61 3 76.221
 61 4 72.582
 61 5 66.849
 61 6 63.21
 61 7 56.58
 61 8 51.695
 61 9 46.112
 61 10 40.628
 61 11 36.341
 61 12 33.799
 61 13 31.954
 61 14 30.558
 61 15 30.11
 61 16 29.86
 61 17 29.312
 61 18 29.212
 61 19 29.362
 61 20 28.315
 61 21 28.116
 61 22 29.86
 61 23 30.259
 61 24 30.259
 61 25 30.259
 61 26 29.312
 61 27 29.212
 61 28 29.811
 61 29 30.259
 61 30 31.007
 61 31 30.608
 61 32 29.86
 61 33 30.857
 61 34 32.353
 61 35 33.001
 61 36 34.247
 61 37 34.347
 61 38 35.344
 61 39 34.845
 61 40 34.945
 61 41 35.643
 61 42 35.942
 61 43 35.593
 61 44 35.643
 61 45 35.892
 61 46 35.942
 61 47 35.643
 61 48 36.042
 61 49 36.241
 61 50 37.089
 61 51 37.238
 61 52 36.491
 61 53 37.089
 61 54 37.338
 61 55 37.587
 61 56 37.587
 61 57 38.385
 61 58 39.182
 61 59 38.883
 61 60 38.833
 61 61 39.531
 71 1 92.323
 71 2 83.5
 71 3 76.869
 71 4 73.928
 71 5 66.201
 71 6 63.011
 71 7 56.78
 71 8 51.396
 71 9 45.563
 71 10 40.279
 71 11 34.596
 71 12 33.051
 71 13 31.705
 71 14 30.01
 71 15 28.963
 71 16 28.913
 71 17 28.415
 71 18 27.717
 71 19 28.614
 71 20 28.764
 71 21 29.063
 71 22 28.415
 71 23 28.814
 71 24 30.16
 71 25 30.508
 71 26 30.508
 71 27 30.06
 71 28 31.505
 71 29 30.957
 71 30 30.658
 71 31 30.259
 71 32 30.708
 71 33 31.206
 71 34 31.256
 71 35 31.206
 71 36 31.406
 71 37 32.453
 71 38 32.602
 71 39 33.2
 71 40 33.4
 71 41 33.649
 71 42 34.297
 71 43 34.148
 71 44 33.998
 71 45 34.048
 71 46 34.696
 71 47 34.297
 71 48 34.297
 71 49 35.344
 71 50 35.194
 71 51 35.145
 71 52 36.441
 71 53 37.438
 71 54 37.836
 71 55 37.188
 71 56 37.886
 71 57 37.488
 71 58 37.537
 71 59 37.986
 71 60 37.836
 71 61 38.784
 71 62 37.886
 71 63 38.584
 71 64 39.182
 71 65 38.684
 71 66 38.933
 71 67 39.083
 71 68 39.232
 71 69 40.03
 71 70 39.681
 71 71 40.03
 81 1 93.32
 81 2 83.749
 81 3 78.016
 81 4 74.028
 81 5 68.046
 81 6 64.058
 81 7 57.328
 81 8 53.34
 81 9 45.015
 81 10 38.833
 81 11 33.649
 81 12 31.904
 81 13 30.259
 81 14 28.514
 81 15 27.617
 81 16 27.916
 81 17 28.614
 81 18 27.866
 81 19 28.365
 81 20 28.814
 81 21 29.312
 81 22 29.212
 81 23 29.113
 81 24 29.611
 81 25 29.711
 81 26 29.312
 81 27 30.359
 81 28 31.555
 81 29 31.655
 81 30 31.655
 81 31 32.502
 81 32 32.054
 81 33 32.403
 81 34 31.805
 81 35 32.104
 81 36 32.552
 81 37 33.3
 81 38 32.901
 81 39 32.752
 81 40 33.101
 81 41 33.549
 81 42 33.25
 81 43 33.3
 81 44 34.397
 81 45 34.397
 81 46 34.746
 81 47 34.347
 81 48 33.699
 81 49 33.898
 81 50 34.596
 81 51 34.945
 81 52 34.696
 81 53 34.995
 81 54 35.543
 81 55 36.191
 81 56 37.687
 81 57 37.238
 81 58 37.687
 81 59 37.388
 81 60 37.687
 81 61 37.687
 81 62 37.986
 81 63 38.933
 81 64 38.335
 81 65 38.634
 81 66 38.584
 81 67 38.534
 81 68 38.086
 81 69 38.485
 81 70 38.634
 81 71 38.584
 81 72 39.482
 81 73 39.482
 81 74 39.93
 81 75 40.03
 81 76 40.877
 81 77 40.828
 81 78 41.326
 81 79 41.476
 81 80 41.077
 81 81 40.927
 91 1 92.423
 91 2 82.752
 91 3 77.817
 91 4 72.782
 91 5 66.849
 91 6 62.762
 91 7 56.879
 91 8 52.443
 91 9 44.865
 91 10 39.133
 91 11 33.599
 91 12 31.456
 91 13 29.86
 91 14 28.465
 91 15 28.913
 91 16 28.215
 91 17 27.966
 91 18 27.767
 91 19 28.166
 91 20 28.913
 91 21 30.409
 91 22 29.661
 91 23 29.362
 91 24 29.86
 91 25 30.857
 91 26 31.157
 91 27 31.107
 91 28 31.605
 91 29 31.456
 91 30 31.705
 91 31 31.605
 91 32 33.25
 91 33 33.45
 91 34 33.948
 91 35 33.3
 91 36 33.599
 91 37 34.148
 91 38 34.297
 91 39 34.796
 91 40 35.045
 91 41 34.796
 91 42 34.596
 91 43 35.494
 91 44 35.194
 91 45 35.344
 91 46 35.992
 91 47 36.291
 91 48 36.291
 91 49 37.039
 91 50 37.288
 91 51 37.986
 91 52 38.285
 91 53 37.936
 91 54 38.385
 91 55 38.485
 91 56 39.232
 91 57 39.232
 91 58 39.382
 91 59 39.083
 91 60 39.282
 91 61 39.232
 91 62 39.581
 91 63 39.531
 91 64 39.332
 91 65 40.179
 91 66 40.329
 91 67 40.329
 91 68 40.628
 91 69 40.778
 91 70 41.127
 91 71 41.825
 91 72 42.074
 91 73 41.675
 91 74 41.924
 91 75 42.024
 91 76 41.874
 91 77 42.024
 91 78 42.772
 91 79 44.018
 91 80 44.367
 91 81 44.716
 91 82 44.766
 91 83 44.766
 91 84 44.816
 91 85 44.317
 91 86 44.417
 91 87 45.165
 91 88 44.865
 91 89 44.816
 91 90 44.666
 91 91 44.766
 101 1 92.772
 101 2 83.948
 101 3 76.371
 101 4 71.535
 101 5 65.304
 101 6 62.164
 101 7 56.281
 101 8 52.243
 101 9 44.068
 101 10 38.833
 101 11 33.3
 101 12 31.655
 101 13 30.01
 101 14 29.611
 101 15 28.814
 101 16 27.916
 101 17 27.617
 101 18 28.066
 101 19 27.866
 101 20 28.465
 101 21 29.212
 101 22 29.611
 101 23 29.761
 101 24 29.811
 101 25 30.409
 101 26 30.409
 101 27 31.057
 101 28 31.306
 101 29 31.505
 101 30 31.456
 101 31 31.456
 101 32 31.406
 101 33 31.356
 101 34 31.555
 101 35 31.954
 101 36 32.652
 101 37 32.901
 101 38 33.051
 101 39 33.549
 101 40 34.148
 101 41 34.646
 101 42 34.447
 101 43 34.197
 101 44 34.696
 101 45 34.596
 101 46 34.447
 101 47 34.397
 101 48 34.845
 101 49 35.145
 101 50 35.444
 101 51 36.74
 101 52 36.59
 101 53 37.089
 101 54 36.441
 101 55 37.637
 101 56 37.687
 101 57 38.136
 101 58 38.036
 101 59 38.036
 101 60 38.285
 101 61 38.036
 101 62 38.833
 101 63 39.531
 101 64 38.734
 101 65 38.933
 101 66 39.581
 101 67 39.531
 101 68 40.13
 101 69 41.127
 101 70 40.828
 101 71 40.528
 101 72 40.578
 101 73 40.528
 101 74 40.479
 101 75 40.528
 101 76 40.828
 101 77 41.027
 101 78 41.974
 101 79 41.974
 101 80 41.625
 101 81 41.874
 101 82 42.622
 101 83 42.522
 101 84 43.071
 101 85 43.021
 101 86 43.519
 101 87 44.018
 101 88 44.068
 101 89 44.217
 101 90 44.666
 101 91 45.264
 101 92 45.065
 101 93 45.314
 101 94 46.361
 101 95 46.51
 101 96 46.361
 101 97 46.411
 101 98 46.71
 101 99 47.208
 111 1 93.868
 111 2 83.45
 111 3 76.869
 111 4 71.386
 111 5 65.703
 111 6 61.765
 111 7 55.683
 111 8 52.094
 111 9 44.068
 111 10 38.385
 111 11 32.702
 111 12 31.256
 111 13 29.96
 111 14 28.465
 111 15 28.963
 111 16 28.166
 111 17 28.016
 111 18 28.415
 111 19 28.315
 111 20 28.315
 111 21 29.412
 111 22 28.514
 111 23 28.863
 111 24 29.611
 111 25 31.505
 111 26 31.555
 111 27 31.206
 111 28 30.359
 111 29 30.459
 111 30 31.406
 111 31 31.505
 111 32 31.505
 111 33 32.004
 111 34 31.705
 111 35 32.901
 111 36 32.552
 111 37 32.851
 111 38 33.4
 111 39 33.799
 111 40 33.749
 111 41 34.297
 111 42 34.297
 111 43 34.646
 111 44 34.796
 111 45 34.995
 111 46 35.294
 111 47 35.693
 111 48 35.145
 111 49 35.444
 111 50 35.543
 111 51 36.64
 111 52 36.391
 111 53 36.191
 111 54 36.391
 111 55 37.288
 111 56 36.69
 111 57 36.79
 111 58 37.787
 111 59 37.637
 111 60 37.936
 111 61 37.836
 111 62 38.036
 111 63 37.886
 111 64 38.734
 111 65 38.584
 111 66 38.534
 111 67 38.833
 111 68 38.534
 111 69 38.883
 111 70 39.133
 111 71 39.332
 111 72 39.581
 111 73 39.831
 111 74 40.229
 111 75 40.778
 111 76 40.728
 111 77 40.279
 111 78 40.479
 111 79 40.479
 111 80 41.176
 111 81 41.525
 111 82 41.725
 111 83 42.522
 111 84 42.373
 111 85 42.024
 111 86 42.173
 111 87 42.423
 111 88 42.971
 111 89 43.22
 111 90 43.719
 111 91 43.569
 111 92 44.068
 111 93 43.669
 111 94 43.868
 111 95 43.569
 111 96 43.47
 111 97 43.968
 111 98 44.118
 111 99 44.267
 121 1 92.223
 121 2 83.549
 121 3 77.019
 121 4 72.782
 121 5 67.049
 121 6 62.712
 121 7 56.431
 121 8 52.592
 121 9 43.719
 121 10 37.886
 121 11 33.35
 121 12 31.356
 121 13 29.811
 121 14 29.262
 121 15 29.91
 121 16 29.262
 121 17 27.916
 121 18 28.365
 121 19 28.863
 121 20 29.113
 121 21 28.913
 121 22 29.312
 121 23 29.661
 121 24 29.661
 121 25 29.761
 121 26 31.456
 121 27 31.306
 121 28 32.054
 121 29 32.104
 121 30 31.755
 121 31 32.104
 121 32 32.552
 121 33 32.104
 121 34 33.101
 121 35 33.25
 121 36 33.4
 121 37 33.898
 121 38 34.696
 121 39 34.048
 121 40 35.194
 121 41 34.596
 121 42 34.895
 121 43 34.895
 121 44 35.095
 121 45 35.942
 121 46 34.845
 121 47 35.444
 121 48 35.344
 121 49 35.244
 121 50 35.793
 121 51 36.69
 121 52 36.042
 121 53 36.391
 121 54 37.039
 121 55 36.69
 121 56 36.839
 121 57 36.69
 121 58 36.939
 121 59 37.089
 121 60 37.039
 121 61 38.086
 121 62 37.587
 121 63 37.986
 121 64 38.136
 121 65 38.684
 121 66 39.182
 121 67 38.634
 121 68 38.285
 121 69 38.285
 121 70 38.485
 121 71 38.933
 121 72 39.332
 121 73 39.482
 121 74 39.432
 121 75 39.581
 121 76 40.229
 121 77 39.781
 121 78 40.379
 121 79 41.226
 121 80 41.027
 121 81 41.326
 121 82 41.027
 121 83 40.927
 121 84 41.326
 121 85 41.924
 121 86 41.974
 121 87 41.874
 121 88 41.675
 121 89 41.525
 121 90 41.974
 121 91 41.924
 121 92 42.223
 121 93 41.476
 121 94 41.974
 121 95 42.173
 121 96 42.423
 121 97 43.021
 121 98 43.17
 121 99 43.32
 131 1 93.27
 131 2 83.799
 131 3 76.122
 131 4 73.629
 131 5 66.65
 131 6 62.762
 131 7 56.879
 131 8 52.094
 131 9 44.118
 131 10 37.338
 131 11 34.297
 131 12 31.057
 131 13 30.06
 131 14 29.212
 131 15 28.365
 131 16 28.415
 131 17 28.365
 131 18 27.617
 131 19 27.717
 131 20 28.315
 131 21 27.667
 131 22 28.764
 131 23 28.465
 131 24 29.462
 131 25 29.711
 131 26 29.91
 131 27 29.96
 131 28 30.11
 131 29 30.558
 131 30 30.558
 131 31 30.608
 131 32 30.558
 131 33 30.808
 131 34 30.459
 131 35 31.157
 131 36 31.107
 131 37 31.206
 131 38 31.854
 131 39 31.805
 131 40 32.253
 131 41 33.051
 131 42 33.2
 131 43 33.649
 131 44 34.197
 131 45 33.799
 131 46 34.297
 131 47 34.646
 131 48 34.646
 131 49 33.699
 131 50 33.699
 131 51 34.397
 131 52 34.596
 131 53 34.746
 131 54 35.145
 131 55 35.194
 131 56 35.444
 131 57 35.194
 131 58 36.142
 131 59 35.992
 131 60 35.793
 131 61 36.291
 131 62 36.441
 131 63 36.092
 131 64 36.191
 131 65 36.191
 131 66 36.59
 131 67 36.939
 131 68 37.188
 131 69 37.836
 131 70 38.485
 131 71 38.883
 131 72 38.983
 131 73 38.684
 131 74 39.332
 131 75 39.282
 131 76 39.531
 131 77 39.98
 131 78 39.731
 131 79 39.731
 131 80 39.98
 131 81 40.229
 131 82 40.479
 131 83 40.678
 131 84 40.728
 131 85 40.977
 131 86 40.977
 131 87 41.326
 131 88 41.426
 131 89 41.376
 131 90 41.575
 131 91 41.775
 131 92 41.675
 131 93 41.924
 131 94 42.273
 131 95 42.423
 131 96 42.423
 131 97 42.672
 131 98 42.672
 131 99 43.17
 141 1 92.173
 141 2 82.652
 141 3 75.374
 141 4 71.436
 141 5 65.404
 141 6 62.014
 141 7 56.032
 141 8 52.094
 141 9 43.918
 141 10 37.089
 141 11 33.2
 141 12 30.459
 141 13 30.558
 141 14 29.262
 141 15 28.863
 141 16 27.866
 141 17 28.066
 141 18 27.866
 141 19 27.517
 141 20 27.567
 141 21 27.667
 141 22 28.315
 141 23 28.863
 141 24 28.764
 141 25 29.462
 141 26 29.412
 141 27 29.611
 141 28 30.259
 141 29 29.91
 141 30 30.558
 141 31 30.508
 141 32 30.808
 141 33 30.957
 141 34 31.605
 141 35 31.456
 141 36 31.406
 141 37 32.652
 141 38 33.051
 141 39 33.3
 141 40 33.45
 141 41 33.5
 141 42 33.848
 141 43 34.048
 141 44 34.646
 141 45 34.098
 141 46 34.148
 141 47 34.696
 141 48 35.294
 141 49 35.593
 141 50 35.095
 141 51 35.095
 141 52 35.145
 141 53 35.394
 141 54 35.494
 141 55 35.992
 141 56 35.992
 141 57 35.992
 141 58 35.394
 141 59 35.394
 141 60 35.543
 141 61 36.59
 141 62 37.089
 141 63 37.338
 141 64 37.388
 141 65 36.939
 141 66 37.338
 141 67 38.285
 141 68 37.986
 141 69 38.684
 141 70 38.285
 141 71 37.737
 141 72 38.136
 141 73 38.435
 141 74 38.036
 141 75 38.485
 141 76 38.734
 141 77 38.485
 141 78 38.435
 141 79 38.784
 141 80 39.282
 141 81 39.432
 141 82 40.329
 141 83 39.88
 141 84 40.229
 141 85 40.528
 141 86 40.279
 141 87 40.528
 141 88 40.528
 141 89 41.027
 141 90 41.476
 141 91 40.977
 141 92 41.276
 141 93 41.276
 141 94 41.775
 141 95 41.775
 141 96 42.223
 141 97 41.974
 141 98 41.874
 141 99 42.223
 151 1 92.223
 151 2 82.901
 151 3 75.125
 151 4 71.934
 151 5 66.251
 151 6 62.413
 151 7 56.281
 151 8 52.144
 151 9 43.32
 151 10 37.737
 151 11 32.154
 151 12 30.459
 151 13 30.907
 151 14 29.312
 151 15 28.265
 151 16 28.614
 151 17 28.116
 151 18 27.567
 151 19 28.265
 151 20 28.265
 151 21 28.265
 151 22 28.415
 151 23 29.163
 151 24 28.913
 151 25 29.462
 151 26 30.259
 151 27 30.259
 151 28 30.06
 151 29 29.96
 151 30 30.409
 151 31 31.456
 151 32 30.459
 151 33 31.107
 151 34 31.107
 151 35 31.057
 151 36 31.406
 151 37 32.203
 151 38 32.353
 151 39 32.602
 151 40 32.353
 151 41 32.552
 151 42 31.904
 151 43 32.453
 151 44 32.253
 151 45 32.453
 151 46 32.752
 151 47 32.752
 151 48 33.001
 151 49 33.151
 151 50 33.25
 151 51 33.25
 151 52 33.898
 151 53 34.098
 151 54 33.699
 151 55 34.148
 151 56 34.447
 151 57 33.848
 151 58 34.746
 151 59 34.646
 151 60 34.696
 151 61 34.995
 151 62 35.444
 151 63 35.693
 151 64 35.842
 151 65 35.992
 151 66 36.54
 151 67 37.338
 151 68 37.089
 151 69 37.587
 151 70 37.637
 151 71 38.086
 151 72 38.485
 151 73 38.534
 151 74 38.435
 151 75 39.083
 151 76 38.634
 151 77 38.634
 151 78 39.182
 151 79 38.634
 151 80 38.485
 151 81 38.435
 151 82 38.933
 151 83 39.182
 151 84 39.88
 151 85 40.03
 151 86 39.93
 151 87 39.731
 151 88 39.781
 151 89 40.08
 151 90 39.98
 151 91 40.179
 151 92 40.279
 151 93 40.429
 151 94 40.229
 151 95 41.326
 151 96 41.077
 151 97 41.276
 151 98 41.326
 151 99 40.778
 161 1 92.373
 161 2 83.549
 161 3 75.972
 161 4 72.383
 161 5 66.6
 161 6 62.313
 161 7 56.132
 161 8 52.493
 161 9 42.971
 161 10 37.338
 161 11 33.948
 161 12 30.11
 161 13 29.86
 161 14 28.963
 161 15 28.365
 161 16 27.667
 161 17 28.166
 161 18 27.517
 161 19 27.866
 161 20 27.318
 161 21 27.119
 161 22 27.468
 161 23 27.916
 161 24 28.514
 161 25 29.262
 161 26 29.163
 161 27 29.212
 161 28 29.91
 161 29 29.86
 161 30 29.412
 161 31 29.462
 161 32 29.96
 161 33 29.163
 161 34 29.661
 161 35 29.362
 161 36 29.462
 161 37 29.511
 161 38 29.91
 161 39 30.259
 161 40 30.209
 161 41 31.007
 161 42 31.107
 161 43 31.705
 161 44 31.755
 161 45 31.904
 161 46 31.605
 161 47 31.256
 161 48 31.705
 161 49 31.954
 161 50 31.805
 161 51 32.104
 161 52 32.652
 161 53 32.951
 161 54 33.5
 161 55 33.649
 161 56 34.048
 161 57 34.895
 161 58 34.746
 161 59 34.945
 161 60 35.494
 161 61 35.145
 161 62 35.344
 161 63 35.344
 161 64 35.394
 161 65 35.494
 161 66 35.892
 161 67 36.291
 161 68 36.54
 161 69 36.839
 161 70 36.989
 161 71 36.889
 161 72 36.69
 161 73 35.942
 161 74 36.839
 161 75 36.69
 161 76 37.338
 161 77 37.687
 161 78 37.587
 161 79 38.235
 161 80 38.086
 161 81 38.335
 161 82 38.086
 161 83 38.335
 161 84 38.534
 161 85 39.083
 161 86 38.734
 161 87 39.332
 161 88 39.232
 161 89 39.681
 161 90 39.282
 161 91 39.531
 161 92 39.482
 161 93 39.282
 161 94 39.531
 161 95 39.781
 161 96 39.93
 161 97 40.03
 161 98 40.479
 161 99 40.279
 171 1 92.822
 171 2 83.948
 171 3 75.673
 171 4 71.635
 171 5 66.6
 171 6 62.762
 171 7 55.783
 171 8 51.894
 171 9 42.323
 171 10 37.188
 171 11 32.253
 171 12 29.312
 171 13 29.462
 171 14 28.814
 171 15 28.415
 171 16 27.667
 171 17 27.717
 171 18 27.218
 171 19 26.919
 171 20 26.67
 171 21 27.268
 171 22 27.318
 171 23 27.916
 171 24 28.315
 171 25 27.866
 171 26 28.714
 171 27 28.963
 171 28 28.764
 171 29 28.814
 171 30 28.913
 171 31 29.262
 171 32 28.764
 171 33 29.212
 171 34 29.262
 171 35 29.511
 171 36 30.11
 171 37 30.708
 171 38 30.658
 171 39 30.459
 171 40 30.11
 171 41 30.259
 171 42 30.658
 171 43 30.608
 171 44 30.459
 171 45 30.857
 171 46 30.508
 171 47 30.758
 171 48 31.107
 171 49 31.256
 171 50 31.256
 171 51 32.054
 171 52 32.104
 171 53 31.904
 171 54 31.954
 171 55 32.403
 171 56 32.652
 171 57 32.203
 171 58 32.851
 171 59 33.5
 171 60 33.699
 171 61 33.948
 171 62 33.749
 171 63 34.148
 171 64 33.749
 171 65 33.948
 171 66 34.197
 171 67 34.148
 171 68 33.998
 171 69 33.799
 171 70 34.197
 171 71 33.898
 171 72 34.746
 171 73 34.945
 171 74 35.244
 171 75 35.244
 171 76 35.294
 171 77 35.394
 171 78 35.793
 171 79 36.54
 171 80 36.69
 171 81 36.64
 171 82 36.441
 171 83 36.989
 171 84 37.288
 171 85 36.839
 171 86 36.69
 171 87 37.089
 171 88 37.188
 171 89 36.54
 171 90 37.288
 171 91 37.537
 171 92 37.737
 171 93 37.886
 171 94 37.936
 171 95 38.136
 171 96 38.086
 171 97 38.534
 171 98 38.634
 171 99 38.833
 181 1 92.572
 181 2 82.901
 181 3 75.773
 181 4 71.585
 181 5 66.8
 181 6 61.964
 181 7 54.885
 181 8 51.595
 181 9 42.124
 181 10 36.989
 181 11 32.851
 181 12 29.063
 181 13 30.16
 181 14 29.212
 181 15 27.866
 181 16 27.318
 181 17 26.321
 181 18 26.77
 181 19 26.221
 181 20 26.271
 181 21 27.268
 181 22 27.318
 181 23 28.215
 181 24 28.564
 181 25 28.614
 181 26 28.963
 181 27 29.86
 181 28 29.611
 181 29 29.811
 181 30 29.412
 181 31 29.412
 181 32 29.611
 181 33 29.811
 181 34 29.96
 181 35 30.359
 181 36 30.11
 181 37 31.406
 181 38 31.805
 181 39 31.655
 181 40 32.004
 181 41 31.755
 181 42 31.555
 181 43 31.306
 181 44 30.957
 181 45 31.555
 181 46 31.605
 181 47 32.004
 181 48 31.755
 181 49 31.854
 181 50 32.353
 181 51 33.35
 181 52 33.051
 181 53 33.3
 181 54 33.45
 181 55 33.599
 181 56 33.35
 181 57 33.649
 181 58 33.45
 181 59 34.447
 181 60 34.247
 181 61 33.898
 181 62 34.447
 181 63 34.447
 181 64 34.148
 181 65 34.247
 181 66 34.546
 181 67 34.746
 181 68 34.845
 181 69 34.696
 181 70 35.045
 181 71 35.145
 181 72 34.945
 181 73 35.095
 181 74 34.746
 181 75 35.294
 181 76 35.892
 181 77 36.341
 181 78 36.441
 181 79 35.693
 181 80 35.892
 181 81 36.241
 181 82 36.291
 181 83 35.992
 181 84 36.54
 181 85 36.889
 181 86 36.54
 181 87 36.74
 181 88 36.79
 181 89 36.64
 181 90 36.69
 181 91 37.039
 181 92 36.79
 181 93 37.089
 181 94 36.939
 181 95 36.79
 181 96 37.388
 181 97 37.438
 181 98 37.787
 181 99 38.036
 191 1 92.124
 191 2 82.951
 191 3 75.673
 191 4 71.386
 191 5 65.503
 191 6 62.064
 191 7 55.184
 191 8 51.745
 191 9 43.021
 191 10 36.59
 191 11 32.104
 191 12 29.511
 191 13 29.362
 191 14 28.664
 191 15 27.368
 191 16 26.67
 191 17 26.371
 191 18 26.221
 191 19 25.972
 191 20 25.324
 191 21 27.019
 191 22 27.517
 191 23 27.268
 191 24 28.166
 191 25 28.365
 191 26 29.113
 191 27 28.814
 191 28 29.462
 191 29 29.86
 191 30 29.511
 191 31 29.561
 191 32 29.262
 191 33 29.561
 191 34 29.86
 191 35 30.359
 191 36 30.259
 191 37 30.708
 191 38 30.608
 191 39 31.107
 191 40 31.206
 191 41 31.206
 191 42 31.505
 191 43 31.605
 191 44 31.206
 191 45 31.206
 191 46 31.605
 191 47 31.854
 191 48 32.353
 191 49 32.054
 191 50 32.602
 191 51 32.154
 191 52 31.904
 191 53 32.004
 191 54 33.051
 191 55 33.848
 191 56 33.35
 191 57 33.799
 191 58 33.699
 191 59 33.799
 191 60 34.098
 191 61 34.895
 191 62 34.995
 191 63 35.394
 191 64 34.646
 191 65 34.895
 191 66 34.746
 191 67 35.045
 191 68 35.244
 191 69 35.045
 191 70 34.696
 191 71 35.145
 191 72 35.244
 191 73 35.145
 191 74 35.793
 191 75 35.942
 191 76 36.092
 191 77 36.241
 191 78 36.441
 191 79 36.341
 191 80 36.441
 191 81 36.79
 191 82 36.839
 191 83 36.839
 191 84 36.54
 191 85 36.939
 191 86 37.089
 191 87 37.089
 191 88 37.039
 191 89 37.488
 191 90 37.737
 191 91 37.836
 191 92 37.737
 191 93 38.136
 191 94 38.136
 191 95 38.385
 191 96 38.036
 191 97 38.136
 191 98 37.986
 191 99 37.886
 201 1 92.622
 201 2 83.549
 201 3 75.424
 201 4 71.236
 201 5 65.553
 201 6 62.413
 201 7 56.231
 201 8 52.393
 201 9 43.42
 201 10 37.139
 201 11 31.904
 201 12 29.611
 201 13 28.963
 201 14 27.617
 201 15 27.218
 201 16 26.919
 201 17 26.72
 201 18 26.77
 201 19 26.471
 201 20 26.421
 201 21 27.268
 201 22 27.817
 201 23 28.016
 201 24 27.866
 201 25 28.215
 201 26 28.814
 201 27 28.764
 201 28 29.312
 201 29 29.86
 201 30 30.06
 201 31 29.96
 201 32 30.558
 201 33 30.857
 201 34 30.957
 201 35 31.655
 201 36 31.505
 201 37 31.705
 201 38 31.456
 201 39 32.104
 201 40 31.904
 201 41 32.353
 201 42 32.353
 201 43 32.104
 201 44 31.655
 201 45 31.306
 201 46 31.555
 201 47 32.104
 201 48 33.051
 201 49 33.051
 201 50 32.901
 201 51 32.802
 201 52 32.851
 201 53 33.001
 201 54 33.151
 201 55 33.599
 201 56 33.45
 201 57 33.45
 201 58 33.549
 201 59 33.649
 201 60 33.649
 201 61 34.048
 201 62 33.799
 201 63 33.898
 201 64 33.898
 201 65 34.048
 201 66 33.749
 201 67 34.048
 201 68 33.599
 201 69 33.898
 201 70 33.599
 201 71 34.048
 201 72 33.948
 201 73 33.948
 201 74 33.848
 201 75 33.799
 201 76 34.397
 201 77 34.596
 201 78 35.045
 201 79 34.945
 201 80 34.796
 201 81 34.796
 201 82 35.543
 201 83 36.241
 201 84 35.992
 201 85 35.494
